,name,year,imagecount
276,John Hopkins University Library Offsite Storage,2020,104364.0
277,John Hopkins University Library Offsite Storage,2021,398071.0
278,John Hopkins University Library Offsite Storage,2022,361131.0
279,John Hopkins University Library Offsite Storage,2023,126120.0
