,name,year,imagecount
311,National Library of Scotland,2008,181802.0
312,National Library of Scotland,2009,418741.0
313,National Library of Scotland,2010,456716.0
314,National Library of Scotland,2011,422648.0
315,National Library of Scotland,2012,399454.0
316,National Library of Scotland,2013,175122.0
317,National Library of Scotland,2014,29156.0
