,name,year,imagecount
424,The Archive of Contemporary Music,2011,166705.0
425,The Archive of Contemporary Music,2012,321935.0
426,The Archive of Contemporary Music,2013,134776.0
427,The Archive of Contemporary Music,2014,46878.0
428,The Archive of Contemporary Music,2015,32315.0
429,The Archive of Contemporary Music,2016,103377.0
430,The Archive of Contemporary Music,2017,25250.0
