,name,year,imagecount
589,Washington University in St. Louis,2015,86991.0
590,Washington University in St. Louis,2016,210199.0
591,Washington University in St. Louis,2017,335632.0
592,Washington University in St. Louis,2018,299710.0
593,Washington University in St. Louis,2019,218195.0
594,Washington University in St. Louis,2020,125927.0
595,Washington University in St. Louis,2021,30982.0
596,Washington University in St. Louis,2022,77066.0
597,Washington University in St. Louis,2023,24232.0
