,name,year,imagecount
440,The Servants of Knowledge,2019,155263.0
441,The Servants of Knowledge,2020,231856.0
442,The Servants of Knowledge,2021,745058.0
443,The Servants of Knowledge,2022,1049556.0
444,The Servants of Knowledge,2023,540447.0
