,name,year,imagecount
220,Hong Kong,2009,1154.0
221,Hong Kong,2010,973.0
222,Hong Kong,2011,2382.0
223,Hong Kong,2012,3808.0
224,Hong Kong,2013,139400.0
225,Hong Kong,2014,712.0
226,Hong Kong,2015,3408.0
227,Hong Kong,2016,6762540.0
228,Hong Kong,2017,28108883.0
229,Hong Kong,2018,42596414.0
230,Hong Kong,2019,2213284.0
