,name,year,imagecount
139,Columbia University,2002,7814.0
140,Columbia University,2007,2189692.0
141,Columbia University,2008,8875485.0
142,Columbia University,2009,4643329.0
143,Columbia University,2010,4270537.0
144,Columbia University,2011,1152491.0
