,name,year,imagecount
432,The Ohio State University,2016,2530.0
433,The Ohio State University,2017,16414.0
434,The Ohio State University,2018,27705.0
435,The Ohio State University,2019,15586.0
436,The Ohio State University,2020,17436.0
437,The Ohio State University,2021,23766.0
438,The Ohio State University,2022,9152.0
439,The Ohio State University,2023,2090.0
