,name,year,imagecount
130,Clatsop County Historical Society,2019,33500.0
131,Clatsop County Historical Society,2020,24093.0
132,Clatsop County Historical Society,2021,44364.0
133,Clatsop County Historical Society,2022,28201.0
134,Clatsop County Historical Society,2023,19758.0
