,name,year,imagecount
575,University of Victoria,2015,8377.0
576,University of Victoria,2016,108831.0
577,University of Victoria,2017,168498.0
578,University of Victoria,2018,48338.0
579,University of Victoria,2019,98352.0
580,University of Victoria,2020,31976.0
581,University of Victoria,2021,83446.0
582,University of Victoria,2022,5646.0
583,University of Victoria,2023,29288.0
