,name,year,imagecount
343,Oberlin College Libraries,2015,3142.0
344,Oberlin College Libraries,2016,52341.0
345,Oberlin College Libraries,2017,14700.0
346,Oberlin College Libraries,2018,8630.0
347,Oberlin College Libraries,2019,25024.0
348,Oberlin College Libraries,2020,13734.0
349,Oberlin College Libraries,2021,8404.0
350,Oberlin College Libraries,2022,2365.0
351,Oberlin College Libraries,2023,15318.0
