,name,year,imagecount
184,Georgetown University,2015,62.0
185,Georgetown University,2016,4386.0
186,Georgetown University,2017,1464.0
187,Georgetown University,2018,5914.0
188,Georgetown University,2019,19268.0
189,Georgetown University,2020,1060.0
190,Georgetown University,2021,4764.0
191,Georgetown University,2022,19514.0
192,Georgetown University,2023,10584.0
