,name,year,imagecount
464,UIUC,2001,274.0
465,UIUC,2007,967714.0
466,UIUC,2008,1654056.0
467,UIUC,2009,1989423.0
468,UIUC,2010,1292912.0
469,UIUC,2011,732523.0
470,UIUC,2012,2079755.0
471,UIUC,2013,2824115.0
472,UIUC,2014,2252167.0
473,UIUC,2015,1955237.0
474,UIUC,2016,2020666.0
475,UIUC,2017,1821087.0
476,UIUC,2018,1573968.0
477,UIUC,2019,1854502.0
478,UIUC,2020,683272.0
479,UIUC,2021,928580.0
480,UIUC,2022,1824313.0
481,UIUC,2023,641495.0
