,name,year,books_scanned
165,Duke University,2008,2
166,Duke University,2009,2
167,Duke University,2010,1835
168,Duke University,2011,3038
169,Duke University,2012,1460
170,Duke University,2013,3085
171,Duke University,2014,3365
172,Duke University,2015,1637
173,Duke University,2016,1380
174,Duke University,2017,1395
175,Duke University,2018,1092
176,Duke University,2019,570
177,Duke University,2020,310
178,Duke University,2021,1030
179,Duke University,2022,1297
180,Duke University,2023,289
