,name,year,imagecount
30,American Printing House for the Blind,2015,9830.0
31,American Printing House for the Blind,2016,27530.0
32,American Printing House for the Blind,2017,38017.0
33,American Printing House for the Blind,2018,6168.0
34,American Printing House for the Blind,2019,12676.0
35,American Printing House for the Blind,2021,20.0
36,American Printing House for the Blind,2022,684.0
37,American Printing House for the Blind,2023,34.0
